id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG32772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20724639,.12088,.0038462174,70696
PG32775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21603861,.11909,.0035290853,68436
PG32780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.37030768,.12072,.0014639845,13714
PG32782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32784,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23808874,.14408,.005582524,85818
PG32795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.39792305,.14331999,.00062397757,12447
PG3280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16874991,.14523999,.0065498175,108474
PG32801,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19336863,.13138001,.005010203,87307
PG32810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG32811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1817268,.16076,.0055522854,77977
PG32819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.41419479,.14417,.0012820725,11778
PG32825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.22366746,.16723999,.0083687948,93009
PG32826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17091477,.14693999,.0060847164,109002
PG32827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35542935,.16767,.0029175312,17533
PG32831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG32832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14246421,.14642,.0074488083,197151
PG32843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19184719,.15508001,.0049273884,70919
PG32847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.37216038,.06859,.00048104569,12770
PG3285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.13884234,.13665999,.0082392795,210082
PG32850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.38945365,.10023,.00042640144,10903
PG32853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18938394,.1451,.0057149585,91359
PG32864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.39553946,.084509999,.00020100757,10194
PG3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19396447,.15616,.0055309464,114993
PG32874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.20255643,.16067,.0056964862,81216
PG32876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG3288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20627679,.14408,.0055159838,102039
PG32880,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
PG32881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21015948,.13059001,.0059597329,70155
PG32882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16810669,.16484,.005280056,107618
PG32885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24684127,.10454,.0033448837,45682
PG32889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.28482458,.1165,.0041289539,29771
PG3289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.22745743,.1207,.0046641296,56527
PG32890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG32893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19108202,.1283,.0091761434,75538
PG32894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18798974,.12525,.0046742256,78471
PG32895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19891301,.12037,.0035475979,66319
PG32896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17683968,.12624,.0056101996,107355
PG32897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21199226,.153,.0042247348,63145
PG32899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23732363,.12413,.0038133955,48973
PG32900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.11305581,.15875,.012639121,446058
PG32903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.42425439,.088950001,.00028354887,10624
PG32906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG32909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22499529,.14387999,.0032379685,46931
PG32910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17999373,.1091,.0040710205,96609
PG32911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19271035,.12087,.0044145691,78352
PG32912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21906701,.13237,.0035067238,48750
PG32914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23202722,.13282,.0049925563,56997
PG32915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22436427,.16119,.0052268603,50443
PG32916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20041615,.12588,.0041064303,70126
PG32917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18266006,.13274001,.0054967133,109883
PG32918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17414133,.12126,.0046008741,122754
PG32919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20105627,.126,.0041653165,73857
PG3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.13927257,.15785,.007532117,180757
PG32920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19389555,.1895,.0058433451,76243
PG32922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18199721,.12910999,.005717725,92986
PG32923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20712581,.14007001,.0058334712,119863
PG32924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1837364,.14692999,.0075303828,95852
PG32925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23332994,.10613,.004821918,44491
PG32926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19323575,.11455,.0042358777,81699
PG32927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.20114121,.11953,.0051108515,68781
PG32928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22365217,.11744,.0033468048,55475
PG32929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18520379,.14959,.0058513889,102108
PG32930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.1865419,.12724,.0041919071,89015
PG32931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18440297,.11982,.0052358517,74483
PG32932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2349916,.13096,.0041963104,52762
PG32933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18276818,.18317001,.0064662402,74371
PG32934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.21283226,.094080001,.0042446121,75247
PG32935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19610991,.16469,.0047672703,72578
PG32936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18888319,.17064001,.0042151599,79624
PG32939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17157654,.14704999,.0037970664,76060
PG3294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18012577,.11404,.004322784,117750
PG32942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18921246,.15504999,.0062179575,101054
PG32945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.18166044,.14232001,.0067503625,135723
PG32946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17245115,.12874,.0055085062,95575
PG3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2142881,.20144001,.0058769826,57959
PG32953,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.27584422,.12013,.002751779,33488
PG32954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.196421,.11634,.01039255,79640
PG32956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20057954,.14982,.006855052,91981
PG32959,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.20392442,.14259,.0046368586,58699
PG32960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20876223,.10043,.0043619527,74899
PG32964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3382991,.16087,.0040972517,21675
PG32965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24703114,.13034999,.0037804777,43496
PG32971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21081311,.12445,.0033855415,45815
PG32972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23999268,.11992,.0035734456,55347
PG32981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24543536,.16092999,.0027723548,39770
PG32983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.19024168,.14444,.0078928135,140124
PG32985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.20362778,.13468,.0050983792,106135
PG32987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.12817895,.098059997,.0088256709,290472
PG32988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19517648,.13749,.0042630332,87106
PG32992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18556914,.12416,.0056761387,77719
PG32993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.21647722,.13615,.006231382,61515
PG32996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.31024683,.1585,.0066013327,24220
PG33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18463933,.1345,.0040411362,83543
PG330,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.19964658,.10659,.0040006884,64517
PG33004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.1800629,.13653,.0050433283,79736
PG33005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.25915027,.15499,.0037994033,48950
PG33007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17503111,.16531,.0074839285,101272
PG33008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2185657,.14033,.0041162577,59955
PG33012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17859632,.14748999,.0062555028,121974
PG33016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.19481155,.107,.0042247348,76698
PG33019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.24335329,.097850002,.0029619564,48063
PG33021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25999048,.12179,.0029272721,42896
PG33027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20176318,.15084,.008415821,157827
PG33028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22292808,.14624,.0046659671,59274
PG33030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23250718,.11762,.0030145382,67977
PG33039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.21064706,.1357,.004519409,80212
PG33040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19347453,.13287,.0046560289,76893
PG33043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2118745,.15657,.0049977037,82417
PG33047,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
PG33048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2212812,.11146,.0028017149,51081
PG33055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23219693,.15587001,.0053190235,49535
PG33058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18423836,.13071001,.005884842,114074
PG33061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24814908,.12892,.0032064305,48354
PG33062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.16090348,.14144,.0096148457,220494
PG33064,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.19327042,.08258,.0044727521,100498
PG33065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.19865124,.07559,.0047676554,103648
PG33066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.20101981,.12759,.0041705552,74549
PG33081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14286923,.14241,.0092053851,204621
PG33082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14505762,.14759,.0080414573,189639
PG33086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.15865205,.14882,.0061851512,152533
PG33091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19492538,.1389,.0054939655,105231
PG33094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23077726,.16034999,.0046062157,45367
PG33096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1938027,.15615,.0042820899,76271
PG33099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26160729,.11988,.0031101927,42575
PG331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18022057,.10978,.005112289,121604
PG33101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18055461,.14356001,.005963943,103322
PG33103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18791838,.1691,.0054513086,60382
PG33109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.45670328,.22172,.0014857758,12345
PG33110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22200797,.12333,.0034543977,44043
PG33114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27132672,.16443001,.004676844,44609
PG33117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20034255,.16066,.0082660951,70627
PG33118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20670111,.13729,.0075843586,84204
PG33123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30666578,.13308001,.0026008091,25621
PG33133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1737908,.12423,.0053711548,107756
PG33142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG33143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14122137,.14519,.0099988775,220494
PG33145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22145604,.14286,.0038934643,42906
PG3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30152428,.12975,.0021615217,24672
PG33162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24041192,.13377,.0054515144,49902
PG33163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22790036,.17323001,.0057155476,51299
PG33164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22240722,.14179,.0053721233,52397
PG33167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21382292,.15073,.0051039597,67614
PG33173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20086841,.11703,.0036336128,63364
PG33187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22260948,.15726,.0058175153,62327
PG3319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.28762454,.15336999,.0029432965,33917
PG33192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21141306,.14376999,.0040433826,64975
PG33195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19267175,.17802,.0077818171,84415
PG332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23682727,.10262,.0038887446,55090
PG3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.174502,.1637,.008897,169896
PG33206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17353208,.15143,.0062341974,111468
PG33207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25766924,.11347,.0034745419,41164
PG33208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1703857,.14213,.0063196332,127296
PG33209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34901717,.15868001,.0015943606,18692
PG3321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.18318018,.12794,.0054924609,95619
PG33210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23532665,.12996,.0036607767,49421
PG33212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG33213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2930882,.13245,.0043773865,42476
PG33215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17859106,.13767,.0065954877,94027
PG33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21618137,.16003001,.0047482271,66141
PG33217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22367544,.15307,.0042278972,59904
PG33218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.17336766,.17925,.0042707091,84852
PG3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.13835214,.11867,.0085142469,205192
PG33220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22208974,.12113,.0042913724,54142
PG33221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23268561,.18043,.0042195148,52079
PG33226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19270033,.10586,.0038768935,81384
PG33228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.23812592,.10197,.0029467263,47706
PG3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17766966,.13101,.0054799817,91554
PG33230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.19651861,.10378,.00339421,65512
PG33232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23987937,.12082,.0028277778,45533
PG33233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.25705689,.1197,.005659523,37931
PG33234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.13912416,.15322,.0081393961,214483
PG3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27547276,.1565,.0040322645,28423
PG33240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
PG33242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.18893431,.11179,.0031510619,70282
PG33244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15868005,.15002,.0058235107,112969
PG33251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21352084,.14898001,.0038780775,59321
PG33257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19035588,.16985001,.0050236862,83021
PG33259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30267981,.17882,.0045923064,23985
PG3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21124969,.11955,.0039930558,63090
PG33261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21245562,.12141,.0037685568,62452
PG33263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20351256,.14833,.0054485565,65024
PG33264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26500437,.116,.0032144075,36180
PG33270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22024392,.12256,.0037816379,53377
PG33271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.20599644,.11538,.0039494047,77338
PG33274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.26733387,.11651,.0037711821,41655
PG33277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20137012,.12158,.0041688425,69392
PG33279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.20446941,.12458,.00386078,69079
PG33282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.24440975,.11127,.0043299296,41815
PG33289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22642399,.12512,.0030616892,39395
PG33293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16852471,.15994,.0058504124,106715
PG33294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.13135934,.15491,.010458346,288767
PG33298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19433309,.12047,.0039517549,81060
PG33300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24074219,.1323,.0032743481,47807
PG33301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.1536523,.16243,.0075821117,138829
PG33304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18884441,.11655,.0046914816,99473
PG33305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.16917339,.13331001,.0041609295,92677
PG33306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.2031678,.10597,.0033192846,71599
PG33309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.25616103,.17281,.0050176508,39582
PG33312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15771958,.17437001,.0074005737,110354
PG33314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19334528,.17030001,.0058660349,78348
PG33319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25277066,.14442,.0041263583,59372
PG33325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17999896,.14443,.0037772646,69673
PG33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22989014,.11316,.0030274061,44050
PG33336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.41612616,.11487,.00069601752,12037
PG33343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2201715,.12312,.0043046898,68786
PG33352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27571648,.11965,.0027993105,27286
PG33353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.19447303,.1393,.0044150543,65392
PG33356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.24209525,.1899,.0036655394,49139
PG3336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.14690733,.13481,.0069119846,160912
PG33361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.26476911,.13422,.0030448472,38808
PG33368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24182722,.15241,.0033514658,43943
PG33372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38330656,.15164,.0026692289,14009
PG33374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG33375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
PG33380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25279501,.15327001,.0038084961,42112
PG33381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.231241,.10897,.0022329858,37050
